plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Eryngium yuccifolium,0.0410958904109589,0.0776255707762557,0.9337457765456111,0.8893933864282343,1.0
Erythronium umbilicatum,0.3,0.3,0.2784805894273037,0.2784805894273037,2.0
Eubotrys racemosa,1.0,1.0,0.5,0.5,3.0
Eucalyptus globulus,0.4,0.6,0.36005461457723403,0.4546609612838984,2.0
Euonymus atropurpureus,0.0,0.0,0.0,0.0,25.0
Eupatorium capillifolium,0.0625,0.1875,0.1100458831490401,0.16138374532682587,3.0
Eupatorium leptophyllum,0.0,0.3333333333333333,0.0,0.1309019901681972,11.0
Euphorbia cyparissias,0.030303030303030304,0.06060606060606061,0.1100458831490401,0.10653002972524296,3.0
Euphorbia oblongata,0.1111111111111111,0.1111111111111111,0.1175227747072427,0.1175227747072427,3.0
Euphorbia serpillifolia,0.0,0.0,0.0,0.0,128.0
Euploca polyphylla,0.2,0.3,0.2122263659729146,0.2717035587019568,2.0
Eurybia divaricata,0.06976744186046512,0.13953488372093023,0.6530488081313036,0.6316820606331818,1.0
Eurybia radulina,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Eurybia schreberi,0.0,0.0,0.0,0.0,56.0
Eustoma exaltatum,0.0,1.0,0.0,0.26264953503719357,13.0
Fallugia paradoxa,0.10714285714285714,0.21428571428571427,0.428385432108412,0.3811972389032026,1.0
Forestiera segregata,0.5,0.5,0.23719771276929622,0.23719771276929622,5.0
Fouquieria splendens,0.3076923076923077,0.38461538461538464,0.4920062203073638,0.46310539684368046,1.0
Fragaria chiloensis,0.23076923076923078,0.23076923076923078,0.3436966913921455,0.29159525626675936,2.0
Frasera albicaulis,0.375,0.625,0.45920859271393394,0.5930008509968167,1.0
Frasera fastigiata,0.6666666666666666,1.0,0.41618115554873086,0.5394369947414545,3.0
Frasera parryi,0.0,0.3333333333333333,0.0,0.15697663975312035,11.0
Fraxinus velutina,0.0,0.0,0.0,0.0,805.0
Fumaria capreolata,1.0,1.0,1.0,1.0,1.0
Funastrum heterophyllum,0.3333333333333333,0.4444444444444444,0.6785038377365556,0.547476098058649,1.0
Gaillardia pinnatifida,0.3333333333333333,0.4444444444444444,0.5008655546918773,0.5626001589581536,1.0
Galanthus nivalis,0.2727272727272727,0.2727272727272727,0.3785009188665827,0.35660768688278477,1.0
Galearis spectabilis,0.09523809523809523,0.09523809523809523,0.18844415212771543,0.12161570279144568,3.0
Galium aparine,0.047619047619047616,0.047619047619047616,0.08514311764162101,0.054948588071985875,5.0
Garberia heterophylla,0.2857142857142857,0.42857142857142855,0.31954962756492095,0.3552595874822214,4.0
Gelsemium sempervirens,0.4,0.4,0.4568991878452581,0.4568991878452581,1.0
Genista monspessulana,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.7653606369886217,1.0
Geobalanus oblongifolius,0.17647058823529413,0.17647058823529413,0.24618570546556087,0.176267361223159,4.0
Geranium sanguineum,0.4444444444444444,0.4444444444444444,0.5484194258886879,0.5484194258886879,1.0
Geranium viscosissimum,0.1951219512195122,0.34146341463414637,0.685119869332369,0.6579203449174305,2.0
Glandularia bipinnatifida,0.22727272727272727,0.36363636363636365,0.3628476202104144,0.3378676805421917,5.0
Gnaphalium palustre,1.0,1.0,0.31546487678572877,0.31546487678572877,8.0
Gutierrezia microcephala,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Gutierrezia sarothrae,0.09302325581395349,0.16279069767441862,0.46364403650820374,0.41126839899093043,1.0
Halesia diptera,0.4,0.6,0.22924436334369883,0.3090856987243668,5.0
Hamamelis virginiana,0.125,0.1875,0.24890832702259466,0.22310977603046714,2.0
Hamelia patens,0.11688311688311688,0.15584415584415584,0.9052116356304495,0.6953954315221522,1.0
Hartwrightia floridana,0.0,0.0,0.0,0.0,27.0
Hedeoma pulegioides,0.0,0.0,0.0,0.0,100.0
Helianthella castanea,0.0,0.0,0.0,0.0,58.0
Helianthus argophyllus,1.0,1.0,1.0,1.0,1.0
Helianthus giganteus,0.24,0.32,0.6835381846158709,0.5141917842171961,1.0
Helianthus mollis,0.125,0.125,0.44409732781325584,0.2866059149089866,1.0
Heliomeris multiflora,0.4166666666666667,0.5833333333333334,0.5415879285615246,0.5870473612707714,1.0
Heliotropium indicum,0.0,0.0,0.0,0.0,23.0
Helminthotheca echioides,0.12727272727272726,0.21818181818181817,0.7164850636933813,0.646403100491452,1.0
Hesperocallis undulata,1.0,1.0,0.5,0.5,3.0
Heterotheca subaxillaris,0.07407407407407407,0.16666666666666666,0.5541432109622959,0.5379985039838027,1.0
Heuchera parviflora,0.0,0.0,0.0,0.0,101.0
Hexasepalum teres,0.10526315789473684,0.15789473684210525,0.2863459897524693,0.22688561802046986,1.0
Hibiscus coccineus,0.0,0.25,0.0,0.09992090652113537,14.0
Hibiscus laevis,0.14814814814814814,0.18518518518518517,0.5103515512676449,0.3689852944798338,1.0
Hibiscus syriacus,0.1836734693877551,0.2653061224489796,0.9337457765456111,0.750187723330506,1.0
Hirschfeldia incana,0.1095890410958904,0.1917808219178082,0.8415908474314977,0.759733501724112,1.0
Holocarpha virgata,0.5,0.5,0.18457569677956817,0.18457569677956817,9.0
Hordeum jubatum,0.0,0.0,0.0,0.0,214.0
Hymenothrix dissecta,0.0,0.0,0.0,0.0,440.0
Hymenoxys richardsonii,0.0,0.0,0.0,0.0,914.0
Hypericum fasciculatum,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Hypericum galioides,0.5,1.0,0.6131471927654584,0.7631539858737962,1.0
Hypericum mutilum,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Hypericum prolificum,0.1891891891891892,0.2972972972972973,0.7254521107352793,0.607853535746726,1.0
Hypericum tetrapetalum,0.2,0.2,0.10209739512291163,0.10209739512291163,9.0
Hypochaeris glabra,0.3333333333333333,0.5,0.4539036202482202,0.525138925592098,1.0
Hypoxis juncea,0.0,0.0,0.0,0.0,207.0
Impatiens pallida,0.05714285714285714,0.08571428571428572,0.29345568839744024,0.22574300750008186,1.0
Indigofera spicata,0.0,0.3333333333333333,0.0,0.11480929472601784,16.0
Inula helenium,0.25,0.4166666666666667,0.6969383549984333,0.5941672258740589,1.0
Ipomoea purpurea,0.08108108108108109,0.13513513513513514,0.4323181322709948,0.34942326695940784,1.0
Iris savannarum,0.0,0.25,0.0,0.09361800268759637,17.0
Iva axillaris,0.0,0.0,0.0,0.0,47.0
Jacobaea vulgaris,0.0975609756097561,0.21951219512195122,0.47890155528769296,0.48115042115609913,1.0
Jeffersonia diphylla,0.4,0.4,0.252016380211836,0.252016380211836,5.0
Johnstonella angustifolia,0.3333333333333333,0.6,0.6086182388744241,0.6340765330843566,1.0
Justicia californica,0.16666666666666666,0.3333333333333333,0.5174612499126158,0.47725912658514547,1.0
Justicia pilosella,0.0,1.0,0.0,0.23981246656813146,17.0
Kallstroemia grandiflora,0.3333333333333333,0.3333333333333333,0.4935232796777481,0.4935232796777481,1.0
Kalmia microphylla,1.0,1.0,0.5,0.5,3.0
Keckiella rothrockii,1.0,1.0,0.7328286204777911,0.7328286204777911,2.0
Kerria japonica,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Kolkwitzia amabilis,0.16666666666666666,0.16666666666666666,0.39375843764607205,0.2718439511287033,1.0
Lactuca virosa,0.0,0.0,0.0,0.0,121.0
Lantana velutina,0.1111111111111111,0.3333333333333333,0.1012286082123002,0.22648148795870243,4.0
Leontodon saxatilis,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Leptosiphon androsaceus,0.0,0.0,0.0,0.0,206.0
Lespedeza bicolor,1.0,1.0,0.8175295903539445,0.8175295903539445,1.0
Lespedeza capitata,0.13043478260869565,0.1956521739130435,0.6528642754944295,0.5323280760583039,1.0
Lespedeza stuevei,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Liatris elegantula,0.0,0.0,0.0,0.0,66.0
Liatris hirsuta,0.0,0.5,0.0,0.14704034066641014,17.0
Liatris ligulistylis,0.19230769230769232,0.38461538461538464,0.5391870169376467,0.5254274680992371,1.0
Liatris quadriflora,0.14285714285714285,0.42857142857142855,0.09162544430476362,0.23061585604883061,7.0
Ligustrum japonicum,0.2222222222222222,0.3888888888888889,0.542364015420035,0.4897671749598771,1.0
Ligustrum lucidum,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.5307212739772434,2.0
Ligustrum vulgare,0.18181818181818182,0.2727272727272727,0.16354138662029635,0.20206070420908584,5.0
Lilium kelloggii,0.0,0.0,0.0,0.0,51.0
Limonium californicum,0.0,1.0,0.0,0.24465054211822604,16.0
Limonium sinuatum,0.36363636363636365,0.6363636363636364,0.5103515512676449,0.6378664959884922,1.0
Linum bienne,0.0,0.0,0.0,0.0,23.0
Liriodendron tulipifera,0.09090909090909091,0.09090909090909091,0.4779671403625729,0.3084643860267747,1.0
Lithophragma affine,0.0,0.0,0.0,0.0,478.0
Lithophragma glabrum,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Lithospermum occidentale,0.8333333333333334,1.0,0.8529794827885765,0.9347542005377485,1.0
Lobelia inflata,0.03571428571428571,0.07142857142857142,0.2200917662980802,0.17610301188963978,1.0
Lomatium dasycarpum,0.16666666666666666,0.16666666666666666,0.16815228646891087,0.150019405206864,4.0
Lonicera caerulea,0.08333333333333333,0.16666666666666666,0.22716217481924805,0.2609650436432293,5.0
Lonicera conjugialis,0.0,0.0,0.0,0.0,43.0
Lonicera japonica,0.21052631578947367,0.2631578947368421,0.8263333286520084,0.6045381579891846,1.0
Lonicera villosa,0.0,1.0,0.0,0.2559580248098155,14.0
Lotus corniculatus,0.07758620689655173,0.1206896551724138,0.9305687780632229,0.7737408993414024,1.0
Ludwigia maritima,0.0,0.0,0.0,0.0,112.0
Luina hypoleuca,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Lupinus albifrons,0.2777777777777778,0.3333333333333333,0.5548010254700118,0.42408695779524297,1.0
Lupinus arboreus,0.18181818181818182,0.36363636363636365,0.35895421017163476,0.4388465867759092,1.0
Lupinus arbustus,0.8571428571428571,1.0,0.7685912559873824,0.8345100273847613,1.0
Lupinus pusillus,0.6,0.6,0.4468535299918563,0.4468535299918563,3.0
Lycium barbarum,0.4,0.4,0.5531464700081437,0.5531464700081437,1.0
Lycium berlandieri,1.0,1.0,0.3562071871080222,0.3562071871080222,6.0
Lycium brevipes,0.3333333333333333,0.6666666666666666,0.24738635904833417,0.39805464353507924,4.0
Lycium californicum,0.5,0.5,0.4430895440946125,0.4430895440946125,2.0
Lycium cooperi,0.25,0.25,0.17399493535254396,0.17399493535254396,5.0
Lycopus americanus,0.11764705882352941,0.11764705882352941,0.35895421017163476,0.2570088759103378,1.0
Lysimachia clethroides,0.07291666666666667,0.13541666666666666,0.7600791051976192,0.7080933286684006,1.0
Magnolia virginiana,0.2,0.2,0.16958010263680806,0.16958010263680806,3.0
Malacothamnus fasciculatus,0.17857142857142858,0.32142857142857145,0.6421867266689011,0.5516344704373207,1.0
Malacothamnus jonesii,1.0,1.0,0.43067655807339306,0.43067655807339306,4.0
Malosma laurina,0.1111111111111111,0.2,0.5957616317188127,0.5289896380632173,1.0
Malvaviscus arboreus,0.11428571428571428,0.14285714285714285,0.510069131458292,0.36756660106588657,1.0
Marshallia caespitosa,0.14285714285714285,0.14285714285714285,0.17342765698823945,0.17342765698823945,2.0
Mecardonia acuminata,0.0,0.0,0.0,0.0,42.0
Medeola virginiana,0.0,0.0,0.0,0.0,290.0
Medicago lupulina,0.08163265306122448,0.14285714285714285,0.5077181160122075,0.43437422519887964,1.0
Melilotus officinalis,0.05303030303030303,0.09090909090909091,0.77523873680463,0.6799765877818511,1.0
Melothria pendula,0.2,0.2,0.3391602052736161,0.3391602052736161,1.0
Menyanthes trifoliata,0.14285714285714285,0.14285714285714285,0.08274602130532002,0.08274602130532002,9.0
Mertensia longiflora,0.0,0.0,0.0,0.0,27.0
Mertensia virginica,0.15217391304347827,0.17391304347826086,0.791726719367984,0.5464645834918189,1.0
Micranthes occidentalis,0.0,0.0,0.0,0.0,3226.0
Micranthes petiolaris,0.5,0.5,0.17723928678404774,0.17723928678404774,10.0
Mikania scandens,0.10638297872340426,0.1702127659574468,1.0,0.8552095000007943,1.0
Mirabilis laevis,0.29411764705882354,0.4117647058823529,0.5135081645717172,0.446848608465616,1.0
Mitella diphylla,0.0,0.0,0.0,0.0,4001.0
Monardella breweri,0.16666666666666666,0.5,0.30260241349881345,0.4664896052879096,1.0
Monoptilon bellioides,0.6666666666666666,0.6666666666666666,0.3501483019834802,0.3501483019834802,4.0
Mucronea californica,0.0,0.0,0.0,0.0,1201.0
Muscari neglectum,0.5,0.5,0.7222954974312067,0.6444059916381786,1.0
Myosotis discolor,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Myosotis verna,0.0,0.05263157894736842,0.0,0.03455493906480356,18.0
Nabalus albus,1.0,1.0,0.31546487678572877,0.31546487678572877,8.0
Nabalus altissimus,0.25,0.5,0.3903800499921017,0.4858867408548096,1.0
Nabalus racemosus,0.6,0.8,0.40777831251641367,0.4849950007991675,3.0
Nabalus trifoliolatus,0.4,0.6,0.48522855511632257,0.5768825830446555,1.0
Nandina domestica,0.6,0.8,0.6739577727076379,0.7630380429258723,1.0
Narthecium californicum,1.0,1.0,1.0,1.0,1.0
Nassella pulchra,0.0,0.0,0.0,0.0,11731.0
Navarretia squarrosa,1.0,1.0,1.0,1.0,1.0
Nemophila heterophylla,0.0,0.0,0.0,0.0,752.0
Neptunia lutea,0.0,0.0,0.0,0.0,32.0
Nigella damascena,0.6,0.8,0.4521844746141331,0.5369745259325371,2.0
Nothochelone nemorosa,0.5,0.5,0.21840743681816419,0.21840743681816419,6.0
Oenothera pallida,0.16666666666666666,0.16666666666666666,0.19092086617893467,0.19092086617893467,2.0
Oenothera simulans,0.0,0.5,0.0,0.15000679310833784,16.0
Oenothera speciosa,0.13559322033898305,0.22033898305084745,0.8553475075669357,0.734223647236765,1.0
Oenothera suffulta,0.0,0.0,0.0,0.0,22.0
Oenothera triloba,0.0,0.0,0.0,0.0,39.0
Opuntia cymochila,0.0,0.0,0.0,0.0,154.0
Opuntia rufida,0.0,0.0,0.0,0.0,27.0
Orthocarpus cuspidatus,1.0,1.0,0.9066276098484507,0.9066276098484507,1.0
Orthocarpus luteus,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Osmadenia tenella,0.25,0.25,0.4125317798925535,0.4125317798925535,1.0
Oxalis californica,0.3333333333333333,0.6666666666666666,0.13565197343244778,0.2529716549381369,10.0
Oxydendrum arboreum,0.375,0.375,0.48867512060993706,0.48867512060993706,1.0
Oxypolis rigidior,0.06666666666666667,0.2,0.2200917662980802,0.25704209933595806,1.0
Packera paupercula,0.0,0.16666666666666666,0.0,0.09734847031717303,14.0
Palafoxia feayi,0.3,0.3,0.38431135260440824,0.38431135260440824,1.0
Paspalum notatum,0.25,0.75,0.3903800499921017,0.5894936369148084,1.0
Pectis papposa,0.2631578947368421,0.3157894736842105,0.552265477387053,0.40927027515952386,1.0
Pedicularis racemosa,0.75,1.0,0.6672627586698946,0.793888042617317,2.0
Pediocactus nigrispinus,0.0,1.0,0.0,0.25,15.0
Pediomelum argophyllum,0.5,1.0,0.5294362295028773,0.7408631291893314,1.0
Penstemon confertus,0.47368421052631576,0.7368421052631579,0.77990823370192,0.7094446754595082,2.0
Penstemon eatonii,0.0,0.3333333333333333,0.0,0.10858087310103355,19.0
Penstemon palmeri,0.3333333333333333,0.6666666666666666,0.2399277698516716,0.4171907381078142,4.0
Penstemon spectabilis,0.3333333333333333,0.3333333333333333,0.6399441431116328,0.44180626427999553,1.0
Perideridia gairdneri,0.75,0.875,0.7752577464253015,0.8359165598764231,1.0
Persicaria longiseta,0.23529411764705882,0.35294117647058826,0.46364403650820374,0.4148863507096496,1.0
Persicaria pensylvanica,0.15151515151515152,0.21212121212121213,0.633219679627003,0.4800290282559601,1.0
Petasites frigidus,0.18181818181818182,0.18181818181818182,0.16104258782393985,0.1517275701878969,4.0
Phacelia hirsuta,0.0,0.0,0.0,0.0,7818.0
Phacelia imbricata,0.375,0.5,0.45920859271393394,0.5224442684058482,1.0
Phacelia nemoralis,0.6666666666666666,0.6666666666666666,0.6229145942507552,0.6229145942507552,1.0
Phacelia parryi,1.0,1.0,0.9197207891481876,0.9197207891481876,1.0
Phacelia pedicellata,1.0,1.0,1.0,1.0,1.0
Phleum pratense,0.2,0.35,0.4959389204699465,0.43213146357895654,1.0
Phlox stolonifera,0.5,0.5,0.41670506517877265,0.41670506517877265,2.0
Pholistoma membranaceum,0.0,0.0,0.0,0.0,37.0
Phyla nodiflora,0.03968253968253968,0.07142857142857142,0.5446757407423164,0.49185027725345043,1.0
Physalis angulata,0.0,0.0,0.0,0.0,67.0
Physocarpus intermedius,0.25,0.25,0.18216582889104613,0.18216582889104613,5.0
Physocarpus opulifolius,0.056338028169014086,0.11267605633802817,0.3156169274023381,0.3453187647964311,4.0
Physostegia purpurea,0.0,0.0,0.0,0.0,76.0
Pinguicula planifolia,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Platanthera ciliaris,0.16666666666666666,0.16666666666666666,0.10778915452451093,0.10778915452451093,6.0
Platanthera grandiflora,0.0,0.16666666666666666,0.0,0.06889356673757306,20.0
Platanthera integrilabia,0.0,0.0,0.0,0.0,35.0
Plumbago auriculata,0.17391304347826086,0.2608695652173913,0.435109895593042,0.3588114248287623,1.0
Poa pratensis,0.08333333333333333,0.08333333333333333,0.17366667134799182,0.1120787992037177,3.0
Polanisia dodecandra,0.2727272727272727,0.4090909090909091,0.6242322474067891,0.5070636993773832,1.0
Polygonatum biflorum,0.13636363636363635,0.18181818181818182,0.44409732781325584,0.3194708854765636,1.0
Polytaenia texana,0.10526315789473684,0.15789473684210525,0.3052348839397012,0.2381267306358565,1.0
Pombalia verticillata,0.0,1.0,0.0,0.26264953503719357,13.0
Portulaca amilis,1.0,1.0,0.2890648263178879,0.2890648263178879,10.0
Portulaca pilosa,0.1,0.2,0.09478836436955079,0.15426555709859296,4.0
Potentilla argentea,0.25,0.375,0.18205333106166585,0.24057876165984643,4.0
Potentilla thurberi,0.0,0.0,0.0,0.0,38.0
Primula hendersonii,0.375,0.625,0.5214682725103094,0.6505502856994584,1.0
Primula tetrandra,1.0,1.0,0.5,0.5,3.0
Prunella vulgaris,0.07142857142857142,0.14285714285714285,0.9337457765456111,0.9199349371185236,1.0
Prunus americana,0.08695652173913043,0.11594202898550725,0.715550648768261,0.5322122851288854,1.0
Prunus andersonii,0.25,0.25,0.3903800499921017,0.3903800499921017,1.0
Prunus cerasifera,0.25,0.25,0.24630238874073,0.24630238874073,2.0
Pseudognaphalium californicum,0.16666666666666666,0.16666666666666666,0.2863459897524693,0.2554675643615377,1.0
Pulsatilla nuttalliana,0.125,0.1875,0.17993148201117182,0.17316444229827854,4.0
Pycnanthemum tenuifolium,0.04716981132075472,0.08962264150943396,1.0,0.9671350294324229,1.0
Quercus cornelius-mulleri,0.0,0.25,0.0,0.09032543842038994,19.0
Quercus macrocarpa,0.0,0.0,0.0,0.0,25.0
Quercus phellos,0.0,0.0,0.0,0.0,105.0
Quercus stellata,0.0,0.0,0.0,0.0,68.0
Quercus virginiana,0.0,0.0,0.0,0.0,60.0
